health,place,side,Y,X,Z,tick,steamid,name,round_num
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1048,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1048,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1048,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1048,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1048,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1048,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1048,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1048,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1048,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1049,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1049,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1049,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1049,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1049,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1049,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1049,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1049,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1049,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1049,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1050,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1050,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1050,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1050,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1050,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1050,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1050,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1050,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1050,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1050,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1051,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1051,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1051,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1051,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1051,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1051,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1051,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1051,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1051,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1051,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1052,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1052,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1052,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1052,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1052,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1052,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1052,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1052,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1052,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1052,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1053,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1053,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1053,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1053,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1053,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1053,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1053,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1053,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1053,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1053,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1054,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1054,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1054,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1054,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1054,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1054,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1054,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1054,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1054,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1054,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1055,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1055,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1055,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1055,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1055,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1055,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1055,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1055,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1055,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1055,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1056,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1056,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1056,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1056,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1056,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1056,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1056,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1056,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1056,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1056,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1057,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1057,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1057,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1057,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1057,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1057,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1057,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1057,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1057,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1057,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1058,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1058,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1058,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1058,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1058,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1058,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1058,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1058,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1058,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1058,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1059,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1059,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1059,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1059,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1059,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1059,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1059,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1059,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1059,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1059,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1060,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1060,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1060,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1060,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1060,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1060,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1060,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1060,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1060,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1060,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1061,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1061,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1061,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1061,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1061,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1061,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1061,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1061,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1061,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1061,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1062,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1062,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1062,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1062,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1062,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1062,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1062,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1062,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1062,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1062,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1063,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1063,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1063,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1063,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1063,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1063,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1063,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1063,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1063,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1063,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1064,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1064,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1064,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1064,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1064,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1064,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1064,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1064,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1064,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1064,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1065,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1065,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1065,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1065,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1065,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1065,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1065,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1065,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1065,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1065,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1066,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1066,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1066,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1066,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1066,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1066,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1066,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1066,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1066,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1066,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1067,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1067,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1067,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1067,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1067,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1067,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1067,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1067,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1067,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1067,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1068,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1068,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1068,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1068,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1068,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1068,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1068,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1068,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1068,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1068,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1069,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1069,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1069,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1069,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1069,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1069,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1069,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1069,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1069,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1069,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1070,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1070,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1070,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1070,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1070,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1070,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1070,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1070,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1070,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1070,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1071,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1071,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1071,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1071,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1071,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1071,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1071,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1071,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1071,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1071,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1072,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1072,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1072,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1072,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1072,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1072,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1072,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1072,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1072,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1072,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1073,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1073,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1073,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1073,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1073,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1073,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1073,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1073,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1073,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1073,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1074,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1074,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1074,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1074,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1074,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1074,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1074,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1074,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1074,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1074,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1075,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1075,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1075,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1075,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1075,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1075,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1075,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1075,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1075,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1075,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1076,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1076,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1076,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1076,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1076,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1076,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1076,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1076,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1076,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1076,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1077,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1077,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1077,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1077,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1077,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1077,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1077,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1077,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1077,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1077,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1078,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1078,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1078,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1078,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1078,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1078,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1078,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1078,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1078,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1078,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1079,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1079,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1079,76561198210626739,zweih,1
